date,company,ticker,product_category,region,sales_volume,revenue,price,marketing_spend,discount_rate,inventory_level,promotion_flag,holiday_flag,sentiment_score,positive_mentions,negative_mentions,neutral_mentions,news_volume,social_buzz_index,open_price,close_price,high_price,low_price,volume,sector_index,market_return,sales_lag_7,sales_rolling_mean_30,sentiment_lag_1,sentiment_rolling_mean_7,stock_pct_change,volatility_index,marketing_growth_rate,data_ingested_timestamp
2020-12-31,Tesla,TSLA,Automotive,North America,433.5,228327.93,526.708023129403,38831.61,0.029,2105,0,0,0.0186,1,0,71,72,73.34,526.1627,526.708,528.1438,525.2831,1434339,1.002583,-0.00032,455.3,413.8003333333333,0.0207,0.0196142857142857,0.0138664877268581,16.923313196870083,0.1645784298906667,2025-11-11 11:28:45.711988
2021-01-01,Tesla,TSLA,Automotive,North America,387.54,216516.8,558.6953542800845,30947.46,0.016,2070,0,1,0.0177,1,0,72,73,74.29,558.5969,558.6954,566.8726,557.787,1063055,1.002763,0.000179,402.02,413.8543333333333,0.0186,0.0196571428571428,0.0607308034053022,13.288161724859808,-0.2030343320815181,2025-11-11 11:28:45.711988
2021-01-02,Tesla,TSLA,Automotive,North America,422.23,226251.17,535.8481593300066,35061.36,0.024,2074,0,0,0.018,1,0,70,71,72.28,538.1737,535.8482,540.8494,533.6016,1437231,1.002773,1e-05,406.78,414.267,0.0177,0.0194999999999999,-0.0408938394695927,12.854770547871151,0.13293174948768,2025-11-11 11:28:45.711988
2021-01-03,Tesla,TSLA,Automotive,North America,389.75,210035.7,538.8985341663723,30054.64,0.035,2409,0,0,0.0196,1,0,77,78,79.53,537.3641,538.8985,541.3814,535.3692,1080274,1.002851,7.8e-05,405.14,414.13466666666665,0.018,0.0192571428571428,0.0056924703675407,12.665334892281988,-0.142798796167633,2025-11-11 11:28:45.711988
2021-01-04,Tesla,TSLA,Automotive,North America,447.9,236579.39,528.1968989417078,36414.15,0.02,1459,0,0,0.0184,0,0,54,54,54.99,526.2406,528.1969,529.6901,525.6761,1046132,1.002232,-0.000617,391.03,414.5336666666666,0.0196,0.0190714285714285,-0.019858285001721,13.139770308470888,0.2115982756739061,2025-11-11 11:28:45.711988
2021-01-05,Tesla,TSLA,Automotive,North America,413.26,221071.81,534.9460627561372,31774.73,0.015,1803,0,0,0.0186,1,0,69,70,71.3,535.7844,534.9461,536.4358,525.3141,1057918,1.002252,2e-05,427.28,414.018,0.0184,0.0188,0.0127778106990026,12.462314660200718,-0.1274070656599152,2025-11-11 11:28:45.711988
2021-01-06,Tesla,TSLA,Automotive,North America,436.28,233520.64,535.2540625270942,31166.26,0.014,2191,0,0,0.0206,1,0,56,57,58.17,534.5276,535.2541,536.5125,532.6533,1724181,1.00265,0.000398,423.39,415.377,0.0186,0.0187857142857142,0.0005757589409474,10.537856696932472,-0.0191494939532137,2025-11-11 11:28:45.711988
2021-01-07,Tesla,TSLA,Automotive,North America,434.95,228328.89,524.9543283305363,33033.16,0.028,1851,0,0,0.0214,1,0,59,60,61.28,524.6202,524.9543,526.5616,522.3229,1969242,1.003811,0.001158,433.5,416.06,0.0206,0.0191857142857142,-0.0192428231750116,10.838095900191687,0.0599013163594221,2025-11-11 11:28:45.711988
2021-01-08,Tesla,TSLA,Automotive,North America,428.91,228454.13,532.638850187434,36939.4,0.018,2085,0,0,0.0234,1,0,76,77,78.8,531.8067,532.6389,535.245,530.39,1471849,1.004579,0.000765,387.54,417.359,0.0214,0.0199999999999999,0.0146386075892701,4.825218259939091,0.1182520836638092,2025-11-11 11:28:45.711988
2021-01-09,Tesla,TSLA,Automotive,North America,405.81,227851.16,561.4725054322709,30959.52,0.024,2325,0,0,0.0269,1,0,69,70,71.88,561.1808,561.4725,565.3511,558.9205,1679588,1.006301,0.001715,422.23,414.96133333333336,0.0234,0.0212714285714285,0.0541334851810484,11.905126381935128,-0.1618835173283811,2025-11-11 11:28:45.711988
2021-01-10,Tesla,TSLA,Automotive,North America,404.88,226027.7,558.2584852014227,32068.55,0.017,2480,0,0,0.0262,1,0,58,59,60.55,560.0433,558.2585,565.0787,557.658,1103695,1.005687,-0.00061,389.75,415.2663333333333,0.0269,0.0222142857142857,-0.0057242340453004,14.490015395776505,0.0358219378078212,2025-11-11 11:28:45.711988
2021-01-11,Tesla,TSLA,Automotive,North America,393.28,224293.32,570.3145968849168,30076.18,0.032,2083,0,0,0.0271,2,0,86,88,90.38,571.2295,570.3146,577.5804,565.9167,1481399,1.006385,0.000694,447.9,415.0846666666666,0.0262,0.0234571428571428,0.0215959094218896,17.49999518140925,-0.062128471664606,2025-11-11 11:28:45.711988
2021-01-12,Tesla,TSLA,Automotive,North America,424.38,232640.57,548.189286160732,38715.73,0.022,2446,0,0,0.0266,1,0,58,59,60.57,549.1346,548.1893,550.5571,545.4638,1024606,1.006532,0.000146,413.26,416.165,0.0271,0.0246,-0.0387949037250668,16.885856850230738,0.287255562375275,2025-11-11 11:28:45.711988
2021-01-13,Tesla,TSLA,Automotive,North America,460.27,245076.43,532.4623114749246,35329.31,0.034,2042,0,0,0.0302,2,0,79,81,83.45,530.9541,532.4623,533.2636,528.5588,1341980,1.008284,0.00174,436.28,417.36,0.0266,0.0259714285714285,-0.0286889948417453,17.246830414001945,-0.0874688401845968,2025-11-11 11:28:45.711988
2021-01-14,Tesla,TSLA,Automotive,North America,474.79,256391.59,540.0105008941983,36479.1,0.034,1908,0,0,0.0306,2,0,67,69,71.11,538.7672,540.0105,541.7154,537.4207,1498957,1.007637,-0.000641,434.95,420.2563333333334,0.0302,0.0272857142857142,0.0141760271102759,14.8224354119597,0.0325449322389823,2025-11-11 11:28:45.711988
2021-01-15,Tesla,TSLA,Automotive,North America,428.82,241878.29,564.0555287919018,35862.45,0.019,1537,0,0,0.0301,2,0,72,74,76.23,560.8527,564.0555,567.5623,559.3299,1405708,1.006965,-0.000667,428.91,421.1743333333333,0.0306,0.0282428571428571,0.0445269119767117,13.74226146856024,-0.0169041999391432,2025-11-11 11:28:45.711988
2021-01-16,Tesla,TSLA,Automotive,North America,400.53,228332.11,570.0749282613276,31299.28,0.033,1699,0,0,0.0286,1,0,61,62,63.77,569.1521,570.0749,573.5753,568.4865,1153418,1.006486,-0.000476,405.81,421.435,0.0301,0.0284857142857142,0.0106716449001913,14.905516555122594,-0.1272408884501755,2025-11-11 11:28:45.711988
2021-01-17,Tesla,TSLA,Automotive,North America,458.75,259066.35,564.7222966458852,35354.46,0.017,2001,0,0,0.0239,1,0,71,72,73.72,565.8028,564.7223,566.75,564.1686,1024677,1.004787,-0.001688,404.88,421.7833333333333,0.0286,0.0281571428571428,-0.009389292529806,15.351447134229108,0.1295614467808843,2025-11-11 11:28:45.711988
2021-01-18,Tesla,TSLA,Automotive,North America,407.87,230328.89,564.7115247113207,31182.74,0.023,2007,0,0,0.0214,1,0,58,59,60.26,565.2954,564.7115,570.3659,563.5548,1203099,1.004366,-0.000419,393.28,422.424,0.0239,0.0273428571428571,-1.912444399665425e-05,14.588946671343988,-0.1179969938729087,2025-11-11 11:28:45.711988
2021-01-19,Tesla,TSLA,Automotive,North America,465.69,253116.02,543.5289963127306,33611.13,0.012,2068,0,0,0.0215,1,0,68,69,70.48,543.2882,543.529,545.0691,541.6665,1881535,1.003759,-0.000605,424.38,423.4383333333333,0.0214,0.0266142857142857,-0.0375103039339557,15.04487496220452,0.0778760942752303,2025-11-11 11:28:45.711988
2021-01-20,Tesla,TSLA,Automotive,North America,433.43,239854.61,553.3871987967614,35120.67,0.026,2550,0,0,0.0208,1,0,95,96,97.99,553.3625,553.3872,555.0469,549.2317,1285231,1.003879,0.00012,460.27,424.572,0.0215,0.0252714285714285,0.0181373946928316,11.709540088393434,0.0449119086445473,2025-11-11 11:28:45.711988
2021-01-21,Tesla,TSLA,Automotive,North America,405.94,230588.74,568.0365024463289,35029.93,0.023,2225,0,0,0.021,1,0,59,60,61.26,567.2539,568.0365,569.9029,566.7997,1726874,1.004153,0.000272,474.79,422.4993333333333,0.0208,0.0239,0.0264720615149753,9.41359676798682,-0.0025836636943429,2025-11-11 11:28:45.711988
2021-01-22,Tesla,TSLA,Automotive,North America,425.07,238181.17,560.3339938091052,31071.66,0.025,2241,0,0,0.0253,1,0,57,58,59.47,560.5635,560.334,562.519,558.6016,2022379,1.005654,0.001495,428.82,423.15899999999993,0.021,0.0232142857142857,-0.0135598680718582,9.331279740909634,-0.1129968001648875,2025-11-11 11:28:45.711988
2021-01-23,Tesla,TSLA,Automotive,North America,414.9,229205.02,552.4343729467934,30309.92,0.006,2548,0,0,0.0252,1,0,64,65,66.64,553.2806,552.4344,555.0883,548.4138,1204234,1.006414,0.000756,400.53,421.81233333333336,0.0253,0.0227285714285714,-0.0140980201094346,8.735803378340341,-0.0245155875160838,2025-11-11 11:28:45.711988
2021-01-24,Tesla,TSLA,Automotive,North America,470.64,262072.32,556.8424252800637,37184.11,0.0,1893,0,0,0.0258,1,0,67,68,69.75,555.0428,556.8424,557.9186,552.1798,1090960,1.005952,-0.000459,458.75,424.0996666666667,0.0252,0.023,0.0079792279409103,8.24384642112076,0.2267967055010373,2025-11-11 11:28:45.711988
2021-01-25,Tesla,TSLA,Automotive,North America,456.65,250951.26,549.5483601204273,36533.3,0.009,1847,0,0,0.0241,1,0,69,70,71.69,549.8777,549.5484,551.6251,545.677,1385648,1.005234,-0.000714,407.87,425.762,0.0258,0.0233857142857142,-0.0130988588512656,7.875815960435495,-0.0175023686192837,2025-11-11 11:28:45.711988
2021-01-26,Tesla,TSLA,Automotive,North America,440.99,241865.21,548.4596142189627,30736.37,0.025,2366,0,0,0.0237,1,0,61,62,63.47,549.4824,548.4596,550.0548,547.2396,1316744,1.005627,0.000391,465.69,426.957,0.0241,0.0237,-0.0019812631608061,6.845217115884699,-0.1586752360175511,2025-11-11 11:28:45.711988
2021-01-27,Tesla,TSLA,Automotive,North America,440.7,256932.17,583.009245787536,31146.74,0.027,2145,0,0,0.0214,1,0,83,84,85.79,582.5252,583.0092,584.0597,580.0474,2135790,1.004571,-0.00105,433.43,428.6126666666667,0.0237,0.0237857142857142,0.0629938832322378,12.271178253738189,0.0133512838373561,2025-11-11 11:28:45.711988
2021-01-28,Tesla,TSLA,Automotive,North America,478.47,276886.02,578.6904573235884,38033.25,0.031,1986,0,0,0.0236,1,0,53,54,55.27,579.5014,578.6905,582.14,576.1099,1468942,1.006036,0.001459,405.94,430.319,0.0214,0.0241571428571428,-0.0074076018011378,14.000537051663882,0.2210989015222779,2025-11-11 11:28:45.711988
2021-01-29,Tesla,TSLA,Automotive,North America,472.88,270710.29,572.4714360684931,36922.16,0.016,1981,0,0,0.0259,1,0,62,63,64.63,575.6941,572.4714,579.3528,569.2848,1774225,1.00698,0.000938,425.07,431.9686666666667,0.0236,0.0242428571428571,-0.0107468500001296,14.595400625857945,-0.0292136485838048,2025-11-11 11:28:45.711988
2021-01-30,Tesla,TSLA,Automotive,North America,480.71,269847.69,561.3523508460573,38965.44,0.022,1948,0,0,0.0245,1,0,60,61,62.49,561.2352,561.3524,564.1032,559.3914,1750233,1.006604,-0.000373,414.9,433.5423333333334,0.0259,0.0241428571428571,-0.0194228043531956,13.884726823478536,0.0553402076151556,2025-11-11 11:28:45.711988
2021-01-31,Tesla,TSLA,Automotive,North America,416.16,238828.58,573.8864372397094,32285.89,0.013,1969,0,0,0.0198,1,0,83,84,85.67,574.3379,573.8864,578.9837,571.0326,1595658,1.005234,-0.001362,470.64,434.4963333333333,0.0245,0.0232857142857142,0.0223282202053469,13.84535771230435,-0.1714224194568315,2025-11-11 11:28:45.711988
2021-02-01,Tesla,TSLA,Automotive,North America,462.29,263860.43,570.7681869878746,34390.23,0.034,1999,0,0,0.0218,1,0,72,73,74.59,569.9257,570.7682,571.8549,567.7549,1139604,1.006317,0.001077,456.65,435.8316666666667,0.0198,0.0229571428571428,-0.0054334795178976,11.583543095918063,0.065178317834819,2025-11-11 11:28:45.711988
2021-02-02,Tesla,TSLA,Automotive,North America,459.71,257277.03,559.6507194373187,32128.14,0.013,1910,0,0,0.0202,1,0,71,72,73.46,559.8536,559.6507,562.1417,558.8121,1153514,1.006225,-9.1e-05,440.99,438.1636666666666,0.0218,0.0224571428571428,-0.0194781349066047,8.511309797458903,-0.0657771116971304,2025-11-11 11:28:45.711988
2021-02-03,Tesla,TSLA,Automotive,North America,470.64,273835.67,581.836801100436,35605.2,0.032,2166,0,0,0.0224,1,0,67,68,69.53,582.3724,581.8368,583.308,577.2523,1008084,1.007216,0.000984,440.7,438.92166666666674,0.0202,0.0226,0.0396427628876367,8.252483700232697,0.108224752506681,2025-11-11 11:28:45.711988
2021-02-04,Tesla,TSLA,Automotive,North America,435.72,264315.53,606.6178472889823,31038.73,0.017,2223,0,0,0.0187,1,0,56,57,58.07,606.8542,606.6178,614.1476,606.4729,1985068,1.00594,-0.001266,478.47,439.67033333333336,0.0224,0.0219,0.0425909808386131,15.776928623142652,-0.1282528956444564,2025-11-11 11:28:45.711988
2021-02-05,Tesla,TSLA,Automotive,North America,450.44,268323.81,595.6926739841035,31145.19,0.036,1830,0,0,0.0172,1,0,64,65,66.12,594.4778,595.6927,599.8401,592.3176,1398887,1.005461,-0.000477,472.88,440.1423333333333,0.0187,0.0206571428571428,-0.0180098572775148,17.453380224355367,0.0034299083757614,2025-11-11 11:28:45.711988
2021-02-06,Tesla,TSLA,Automotive,North America,443.2,249228.1,562.3377763857258,30646.99,0.022,2270,0,0,0.0174,1,0,70,71,72.24,562.5699,562.3378,564.4609,559.8702,1072042,1.005465,4e-06,480.71,440.4173333333334,0.0172,0.0196428571428571,-0.0559934677728969,17.294868332727916,-0.0159960494702391,2025-11-11 11:28:45.711988
2021-02-07,Tesla,TSLA,Automotive,North America,486.01,281563.19,579.3362136998974,36242.27,0.022,1618,0,0,0.0173,1,0,84,85,86.47,581.0304,579.3362,585.3895,578.3724,1213244,1.005502,3.7e-05,416.16,442.3206666666666,0.0174,0.0192857142857142,0.0302280942166788,17.16506424441703,0.1825719263131549,2025-11-11 11:28:45.711988
2021-02-08,Tesla,TSLA,Automotive,North America,461.71,261992.16,567.438777711681,34446.65,0.012,2151,0,0,0.0168,1,0,72,73,74.23,567.9479,567.4388,572.1473,563.6564,1718374,1.005142,-0.000358,462.29,444.184,0.0173,0.0185714285714285,-0.0205362620184962,17.48920668545014,-0.0495449098525008,2025-11-11 11:28:45.711988
2021-02-09,Tesla,TSLA,Automotive,North America,438.32,254619.79,580.8993267451577,35559.58,0.042,2166,0,0,0.0185,0,0,54,54,55.0,582.017,580.8993,586.8834,580.1809,2093995,1.005641,0.000496,459.71,445.2986666666667,0.0168,0.0183285714285714,0.0237215008913735,15.277909650949509,0.0323088021621842,2025-11-11 11:28:45.711988
2021-02-10,Tesla,TSLA,Automotive,North America,479.18,261904.34,546.5677575205885,37913.71,0.03,1974,0,0,0.0156,1,0,78,79,80.24,546.3087,546.5678,548.5829,545.3984,1591927,1.004786,-0.000849,470.64,448.162,0.0185,0.0173571428571428,-0.0591006048724795,20.329810690044948,0.0662024129643825,2025-11-11 11:28:45.711988
2021-02-11,Tesla,TSLA,Automotive,North America,631.26,354266.26,561.2049822119809,68035.0,0.075,2017,1,0,0.0154,0,0,56,56,56.86,562.0467,561.205,564.3909,557.5595,1109727,1.004673,-0.000113,435.72,455.058,0.0156,0.0168857142857142,0.02678020915246,16.10401403719664,0.7944695995195405,2025-11-11 11:28:45.711988
2021-02-12,Tesla,TSLA,Automotive,North America,453.89,245470.45,540.8148487062186,34155.51,0.022,1929,0,0,0.0122,0,0,57,57,57.7,541.1169,540.8148,547.2479,539.0097,1868769,1.004769,9.6e-05,450.44,454.8453333333334,0.0154,0.0161714285714285,-0.036332890833118,15.121712222394477,-0.4979714852649372,2025-11-11 11:28:45.711988
2021-02-13,Tesla,TSLA,Automotive,North America,494.72,273418.14,552.6724920947426,38859.2,0.013,1847,0,0,0.0133,0,0,66,66,66.88,551.6214,552.6725,553.6418,549.6519,1200694,1.00518,0.00041,443.2,455.50966666666665,0.0122,0.0155857142857142,0.0219256203787323,15.589750563958416,0.1377139442508688,2025-11-11 11:28:45.711988
2021-02-14,Tesla,TSLA,Automotive,North America,483.86,267531.39,552.9107308767191,34106.3,0.027,2000,0,0,0.0141,1,0,78,79,80.12,553.263,552.9107,553.8929,549.6529,1210406,1.00575,0.000566,486.01,457.3443333333333,0.0133,0.0151285714285714,0.0004309966571522,13.554269476416238,-0.1223108041338986,2025-11-11 11:28:45.711988
2021-02-15,Tesla,TSLA,Automotive,North America,552.06,296505.23,537.0887714060608,47946.63,0.069,1836,1,0,0.0113,0,0,54,54,54.61,536.0235,537.0888,539.0102,535.2208,1413002,1.00485,-0.000895,461.71,462.3953333333333,0.0141,0.0143428571428571,-0.0286156516775675,14.6551180671849,0.4057998082465701,2025-11-11 11:28:45.711988
2021-02-16,Tesla,TSLA,Automotive,North America,498.49,264464.55,530.5313052367494,38933.89,0.021,2341,0,0,0.0092,0,0,93,93,93.86,529.8598,530.5313,534.2426,526.586,1294453,1.003623,-0.001221,438.32,463.72,0.0113,0.0130142857142857,-0.0122093404293666,10.562233591401856,-0.187974420725711,2025-11-11 11:28:45.711988
2021-02-17,Tesla,TSLA,Automotive,North America,467.81,253298.5,541.4559401290813,30205.39,0.029,1369,0,0,0.0124,1,0,86,87,88.08,541.661,541.4559,545.7784,540.9902,1135626,1.004645,0.001018,479.18,465.718,0.0092,0.0125571428571428,0.0205918105114628,10.689969165678129,-0.2241877192338088,2025-11-11 11:28:45.711988
2021-02-18,Tesla,TSLA,Automotive,North America,473.34,257107.58,543.1773849824554,34948.95,0.023,1959,0,0,0.0125,0,0,60,60,60.75,543.5003,543.1774,544.7258,539.2715,1578456,1.004911,0.000265,631.26,465.973,0.0124,0.0121428571428571,0.0031793909716377,8.047699688216934,0.1570434945551106,2025-11-11 11:28:45.711988
2021-02-19,Tesla,TSLA,Automotive,North America,464.46,256707.86,552.7017534526049,32781.86,0.02,1429,0,0,0.0103,0,0,68,68,68.7,551.3872,552.7018,555.4839,550.9316,1680282,1.004312,-0.000596,453.89,467.0073333333333,0.0125,0.0118714285714285,0.0175346028755982,8.810347498973883,-0.062007299217859,2025-11-11 11:28:45.711988
2021-02-20,Tesla,TSLA,Automotive,North America,462.19,270600.58,585.4747532513117,34531.97,0.034,1680,0,0,0.013,1,0,89,90,91.17,586.7089,585.4748,591.318,585.4381,1293994,1.005553,0.001236,494.72,468.88233333333335,0.0103,0.0118285714285714,0.0592959892658209,17.949823727620938,0.0533865375546109,2025-11-11 11:28:45.711988
2021-02-21,Tesla,TSLA,Automotive,North America,455.1,253946.57,558.0016866805366,35028.42,0.012,1826,0,0,0.0118,0,0,56,56,56.66,558.64,558.0017,561.6609,553.4339,1037388,1.005645,9.2e-05,483.86,469.8833333333333,0.013,0.0115,-0.0469244790723698,18.233284013303937,0.0143765328187184,2025-11-11 11:28:45.711988
2021-02-22,Tesla,TSLA,Automotive,North America,472.51,276454.14,585.0757452692552,32160.86,0.003,2401,0,0,0.0131,1,0,80,81,82.06,584.2511,585.0757,585.1856,580.0698,1090483,1.006589,0.000938,552.06,471.8036666666666,0.0118,0.0117571428571428,0.0485195654421841,21.412070351228984,-0.0818638122986991,2025-11-11 11:28:45.711988
2021-02-23,Tesla,TSLA,Automotive,North America,446.65,262143.07,586.9093723517191,35011.73,0.012,2346,0,0,0.0144,0,0,56,56,56.81,585.1045,586.9094,590.1133,581.3435,1310878,1.006643,5.4e-05,498.49,471.004,0.0131,0.0124999999999999,0.003134124353481,20.5440660985868,0.08864408476639,2025-11-11 11:28:45.711988
2021-02-24,Tesla,TSLA,Automotive,North America,469.77,268279.38,571.0866620251978,36804.55,0.022,2021,0,0,0.0177,0,0,54,54,54.96,570.9212,571.0867,571.2872,566.3086,1007101,1.008291,0.001638,467.81,471.4413333333333,0.0144,0.0132571428571428,-0.0269593569297067,17.833965091691333,0.0512062671567499,2025-11-11 11:28:45.711988
2021-02-25,Tesla,TSLA,Automotive,North America,465.61,255292.89,548.2976994952062,32398.59,0.027,2019,0,0,0.0187,1,0,75,76,77.42,547.8087,548.2977,555.2125,546.788,1094874,1.009696,0.001393,473.34,472.262,0.0177,0.0141428571428571,-0.039904623938887,16.669196148934827,-0.1197123725191586,2025-11-11 11:28:45.711988
2021-02-26,Tesla,TSLA,Automotive,North America,453.75,247379.72,545.1894746698631,33450.84,0.013,2311,0,0,0.0165,1,0,82,83,84.37,545.3128,545.1895,545.7272,544.7356,1122183,1.009496,-0.000197,464.46,472.697,0.0187,0.0150285714285714,-0.0056688182350573,18.12080003504917,0.0324782652578399,2025-11-11 11:28:45.711988
2021-02-27,Tesla,TSLA,Automotive,North America,459.44,257408.84,560.2664934283371,32414.18,0.057,2339,0,0,0.0182,1,0,70,71,72.29,559.8596,560.2665,563.2363,555.541,1057971,1.010274,0.00077,462.19,472.0626666666667,0.0165,0.0157714285714285,0.0276546044999033,16.64784345758757,-0.0309905521057167,2025-11-11 11:28:45.711988
2021-02-28,Tesla,TSLA,Automotive,North America,497.57,277706.59,558.125671105067,37385.04,0.022,1827,0,0,0.0201,1,0,54,55,56.1,555.8848,558.1257,560.6198,555.2081,1647350,1.01079,0.000511,455.1,472.8856666666667,0.0182,0.0169571428571428,-0.0038210387378148,16.63925015245459,0.1533544886836564,2025-11-11 11:28:45.711988
2021-03-01,Tesla,TSLA,Automotive,North America,478.95,279434.48,583.4314185195105,36524.84,0.022,2201,0,0,0.0207,1,0,73,74,75.53,582.9783,583.4314,584.5632,581.8002,1320166,1.011885,0.001083,472.51,472.827,0.0201,0.0180428571428571,0.0453405030443858,16.316972130145984,-0.0230092036814727,2025-11-11 11:28:45.711988
2021-03-02,Tesla,TSLA,Automotive,North America,501.78,280010.71,558.0348155964307,37840.77,0.007,1713,0,0,0.0196,1,0,61,62,63.21,557.6937,558.0348,558.5263,557.6887,1349031,1.011113,-0.000763,446.65,475.681,0.0207,0.0187857142857142,-0.0435297106052229,13.120465712835168,0.0360283576875353,2025-11-11 11:28:45.711988
2021-03-03,Tesla,TSLA,Automotive,North America,464.39,259053.32,557.8356878217551,31530.45,0.006,1883,0,0,0.022,1,0,80,81,82.78,558.5426,557.8357,566.6402,557.5074,1362173,1.011662,0.000543,469.77,475.751,0.0196,0.0194,-0.0003567877845611,12.29054884542132,-0.1667598201622218,2025-11-11 11:28:45.711988
2021-03-04,Tesla,TSLA,Automotive,North America,436.86,234541.52,536.8802839155996,30662.22,0.002,2178,0,0,0.0256,2,0,77,79,81.02,536.1306,536.8803,541.3669,531.6492,1076107,1.012509,0.000837,465.61,474.9893333333333,0.022,0.0203857142857142,-0.0375655412516623,14.471421314991003,-0.0275362387787043,2025-11-11 11:28:45.711988
2021-03-05,Tesla,TSLA,Automotive,North America,468.92,254501.67,542.7400676620769,31074.45,0.034,1802,0,0,0.0231,1,0,79,80,81.85,544.5622,542.7401,547.0165,535.385,1157397,1.011102,-0.00139,453.75,474.932,0.0256,0.0213285714285714,0.0109145371882708,14.832770959433851,0.0134442320223389,2025-11-11 11:28:45.711988
2021-03-06,Tesla,TSLA,Automotive,North America,420.16,234106.14,557.1833030658678,31449.16,0.032,1893,0,0,0.0217,1,0,62,63,64.37,555.053,557.1833,558.5922,553.6103,1545921,1.010155,-0.000936,459.44,474.4133333333333,0.0231,0.0218285714285714,0.0266116323448368,14.756847812449216,0.0120584596026638,2025-11-11 11:28:45.711988
2021-03-07,Tesla,TSLA,Automotive,North America,520.12,286145.28,550.1524342706319,34797.74,0.02,1502,0,0,0.0163,1,0,81,82,83.34,551.5951,550.1524,551.8342,549.5748,1633202,1.008524,-0.001615,497.57,476.73599999999993,0.0217,0.0212857142857142,-0.0126186481181329,14.901142750754412,0.1064759758289251,2025-11-11 11:28:45.711988
2021-03-08,Tesla,TSLA,Automotive,North America,519.6,263527.24,507.1732818282185,38738.21,0.008,2135,0,0,0.018,1,0,63,64,65.15,506.9457,507.1733,510.3624,505.3865,2392200,1.008308,-0.000214,478.95,479.2826666666666,0.0163,0.0209,-0.0781221712383695,18.293740130354745,0.1132392505950099,2025-11-11 11:28:45.711988
2021-03-09,Tesla,TSLA,Automotive,North America,494.94,252519.66,510.202569730835,33215.12,0.017,1735,0,0,0.0186,1,0,65,66,67.22,511.0797,510.2026,512.1173,508.3929,1044004,1.008882,0.000569,501.78,479.5803333333333,0.018,0.0207571428571428,0.005972909062839,21.03069146167125,-0.1425747343514323,2025-11-11 11:28:45.711988
2021-03-10,Tesla,TSLA,Automotive,North America,518.6,268059.1,516.8898960952685,38626.57,0.034,1753,0,0,0.02,1,0,83,84,85.68,516.9724,516.8899,517.5796,516.5266,1570388,1.010084,0.001191,464.39,481.4766666666666,0.0186,0.0204714285714285,0.0131071460631522,20.089713594673867,0.1629212840417255,2025-11-11 11:28:45.711988
2021-03-11,Tesla,TSLA,Automotive,North America,457.48,239336.06,523.1617937711643,30343.81,0.015,2406,0,0,0.0199,1,0,56,57,58.13,524.3541,523.1618,526.6967,521.5106,1680884,1.010143,5.9e-05,436.86,482.1153333333333,0.02,0.0196571428571428,0.0121339186546303,20.15813203705073,-0.2144316722918964,2025-11-11 11:28:45.711988
2021-03-12,Tesla,TSLA,Automotive,North America,493.08,267525.59,542.5602086963993,38341.85,0.011,1793,0,0,0.024,1,0,67,68,69.63,542.1399,542.5602,544.7246,540.5149,1200277,1.011446,0.00129,468.92,482.5786666666666,0.0199,0.0197857142857142,0.0370791598316238,20.13875720552713,0.263580611663466,2025-11-11 11:28:45.711988
2021-03-13,Tesla,TSLA,Automotive,North America,466.69,245072.77,525.1296810402398,31630.37,0.016,2225,0,0,0.024,1,0,82,83,84.99,523.9758,525.1297,530.0487,522.9653,1341100,1.010342,-0.001092,420.16,477.093,0.024,0.0201142857142857,-0.0321263889242153,16.05675997941413,-0.1750431969245094,2025-11-11 11:28:45.711988
2021-03-14,Tesla,TSLA,Automotive,North America,523.94,280752.25,535.8480886855053,38212.27,0.017,2329,0,0,0.0214,1,0,57,58,59.24,537.3704,535.8481,539.1058,533.6782,1186023,1.008979,-0.001349,520.12,479.428,0.024,0.0208428571428571,0.020410957521542,12.93463007840164,0.2080879863245355,2025-11-11 11:28:45.711988
2021-03-15,Tesla,TSLA,Automotive,North America,442.77,245746.46,555.0205686909828,30506.05,0.027,2275,0,0,0.0223,1,0,67,68,69.52,554.8946,555.0206,558.0705,550.9575,1474241,1.008935,-4.4e-05,519.6,477.6963333333333,0.0214,0.0214571428571428,0.0357797293673336,15.55678082011429,-0.2016687310123162,2025-11-11 11:28:45.711988
2021-03-16,Tesla,TSLA,Automotive,North America,643.68,338194.98,525.4085527045588,60890.34,0.048,1925,1,0,0.023,2,0,111,113,115.6,525.6414,525.4086,528.9326,524.6379,1099599,1.009242,0.000305,494.94,483.02366666666666,0.0223,0.0220857142857142,-0.0533529746463463,13.249843698963993,0.996008660577164,2025-11-11 11:28:45.711988
2021-03-17,Tesla,TSLA,Automotive,North America,432.27,229297.37,530.4494078749905,31807.18,0.022,1871,0,0,0.0219,1,0,80,81,82.77,531.7594,530.4494,532.1882,528.5137,2016520,1.009216,-2.6e-05,518.6,479.03066666666666,0.023,0.0223571428571428,0.0095940568921026,11.554944434426572,-0.4776317557103474,2025-11-11 11:28:45.711988
2021-03-18,Tesla,TSLA,Automotive,North America,459.2,239899.01,522.4281567228421,32724.43,0.013,1726,0,0,0.02,1,0,60,61,62.22,521.3499,522.4282,524.1107,517.7215,1489211,1.007562,-0.001639,457.48,477.72100000000006,0.0219,0.0223714285714285,-0.0151215177168643,11.671726326584505,0.0288378284399937,2025-11-11 11:28:45.711988
